Mean,Standard_Deviation,Max,Min
0.9051559429902297,0.007738798940412074,0.9197716116905212,0.8913261294364929
0.8973049200498141,0.01330641760346839,0.9195713400840759,0.8666867017745972
0.8988114277521769,0.013353507276441964,0.9240785241127014,0.8572716116905212
0.8984160338129316,0.014353620132409416,0.9261819124221802,0.8669871687889099
0.9021033565203349,0.016229743711442524,0.9255809187889099,0.8679887652397156
0.8987446586290996,0.010408213234932503,0.9216746687889099,0.8814102411270142
0.8934127936760584,0.015729087428017,0.9197716116905212,0.8686898946762085
0.8978031555811564,0.007670274174589394,0.9181690812110901,0.8885216116905212
0.9027569144964218,0.007143647663949184,0.9241786599159241,0.8932291865348816
0.903160443672767,0.011356594701842016,0.9195713400840759,0.8823117017745972
0.9037522561848164,0.010214284089639696,0.9233773946762085,0.8839142918586731
0.8971287369728088,0.015016496358744042,0.9213742017745972,0.8521634340286255
0.8928857616015843,0.011024231525947685,0.9185696840286255,0.8727964758872986
0.9020289608410427,0.015196797902135436,0.9242788553237915,0.8564703464508057
0.9021005077021462,0.009843017765568425,0.9181690812110901,0.8788061141967773
0.8983874171972275,0.018858186419653818,0.9264823794364929,0.8534655570983887
0.8951405634482702,0.00941501444941203,0.9089543223381042,0.8741987347602844
0.9096053659915924,0.01004574750047216,0.9241786599159241,0.8932291865348816
0.9036672924246106,0.013624951229593266,0.9219751358032227,0.8788061141967773
0.8984312415122986,0.00939996623701243,0.9159655570983887,0.8814102411270142
0.8967904183599684,0.009507149993032288,0.9124599099159241,0.875
0.8982489634962643,0.010758715889878302,0.9159655570983887,0.8737980723381042
0.9036222696304321,0.009921996131855801,0.9195713400840759,0.8894230723381042
0.8957254749078017,0.015720006724566513,0.9197716116905212,0.8737980723381042
0.9030114942126803,0.010834247173672758,0.9261819124221802,0.8881210088729858
0.9004351364241706,0.010175488011532449,0.9160656929016113,0.8814102411270142
0.8972002267837524,0.010861563356042154,0.9176682829856873,0.8737980723381042
0.8969780249255044,0.008005377052951545,0.9115585088729858,0.8824118375778198
0.9018116481602192,0.007082823115116111,0.9124599099159241,0.8885216116905212
0.9046036191284657,0.010646473633305948,0.9210737347602844,0.8853164911270142
0.9039963947402107,0.010150136338389916,0.9195713400840759,0.8737980723381042
0.9001166504972121,0.010782582839030247,0.9240785241127014,0.8814102411270142
0.8965233299467299,0.01080163093166023,0.9190705418586731,0.8772035241127014
0.9023384765574807,0.011219428259559877,0.9239783883094788,0.875901460647583
0.9023625291883945,0.01123187063477396,0.9235777258872986,0.8881210088729858
0.8608551451729404,0.1847458889916733,0.9215745329856873,0.10006009787321091
0.9021645156960738,0.010899171828767396,0.9252804517745972,0.8814102411270142
0.899238786276649,0.01224820786005664,0.9217748641967773,0.8654847741127014
