total_parameters,total_training_time,test_accuracy
967178,702.051025390625,0.8457531929016113
3031562,886.4299926757812,0.8877203464508057
12088970,2077.657958984375,0.9100561141967773
12962698,2301.70703125,0.9068509340286255
967178,701.3929443359375,0.8357371687889099
12088970,2078.2041015625,0.903245210647583
3031562,886.4299926757812,0.8877203464508057
12088970,2077.33203125,0.9075520634651184
3031562,888.4140014648438,0.87890625
3031562,888.7960205078125,0.8849158883094788
12088970,2077.33203125,0.9075520634651184
3031562,888.4140014648438,0.87890625
3729162,997.2479858398438,0.9232772588729858
12088970,1981.8900146484375,0.9142628312110901
3031562,888.7960205078125,0.8849158883094788
12088970,2077.33203125,0.9075520634651184
12088970,2077.657958984375,0.9100561141967773
3729162,948.31103515625,0.92578125
12962698,2299.803955078125,0.913161039352417
3729162,998.323974609375,0.926682710647583
3031562,888.4140014648438,0.87890625
3995274,975.843017578125,0.680588960647583
3468426,1069.6309814453125,0.9099559187889099
3292298,822.031005859375,0.9099559187889099
3031562,888.7960205078125,0.8849158883094788
1404042,860.2839965820312,0.8658854365348816
4166026,1399.781005859375,0.918870210647583
12088970,2077.33203125,0.9075520634651184
3995274,981.7420043945312,0.6307091116905212
12088970,2077.657958984375,0.9100561141967773
13126538,1936.405029296875,0.9256811141967773
3031562,888.4140014648438,0.87890625
3031562,888.7960205078125,0.8849158883094788
3031562,888.4140014648438,0.87890625
12088970,2077.657958984375,0.9100561141967773
3031562,846.8819580078125,0.9035456776618958
12088970,1985.26708984375,0.9123597741127014
12088970,1983.4940185546875,0.913161039352417
1227914,586.3619995117188,0.6977163553237915
3292298,820.864013671875,0.9125601053237915
11215242,1743.5350341796875,0.8907251358032227
12088970,2077.657958984375,0.9100561141967773
942106,755.6080322265625,0.7947716116905212
11215242,1786.010009765625,0.8830128312110901
11215242,1743.52099609375,0.8863180875778198
3031562,846.541015625,0.9073517918586731
3031562,888.7960205078125,0.8849158883094788
3292298,822.031005859375,0.9099559187889099
1664778,800.20703125,0.805588960647583
3031562,888.7960205078125,0.8849158883094788
1227914,600.5260009765625,0.7709335088729858
11215242,1743.52099609375,0.8863180875778198
3468426,1013.4229736328125,0.9169671535491943
1454631,720.9129638671875,0.8989382982254028
3831434,1333.7041015625,0.8784054517745972
12088970,1983.4940185546875,0.913161039352417
12088970,1985.26708984375,0.9123597741127014
4869002,1187.5999755859375,0.6193910241127014
3031562,888.7960205078125,0.8849158883094788
12088970,2078.2041015625,0.903245210647583
3031562,888.4140014648438,0.87890625
3031562,888.7960205078125,0.8849158883094788
12962698,2302.093994140625,0.9127604365348816
3031562,886.4299926757812,0.8877203464508057
12088970,2077.657958984375,0.9100561141967773
3468426,1011.5460205078125,0.9117588400840759
3468426,1057.177001953125,0.9015424847602844
11215242,1786.010009765625,0.8830128312110901
3292298,802.404052734375,0.9197716116905212
12088970,2077.657958984375,0.9100561141967773
3031562,848.220947265625,0.8882211446762085
1404042,891.8780517578125,0.8686898946762085
3031562,848.404052734375,0.8963341116905212
3468426,1070.623046875,0.9100561141967773
3031562,848.404052734375,0.8963341116905212
3905290,1230.8699951171875,0.9130609035491943
1861666,882.364013671875,0.9223757982254028
13126538,1937.8359375,0.9208734035491943
12088970,1985.26708984375,0.9123597741127014
3468426,1043.9720458984375,0.9019430875778198
12088970,1985.26708984375,0.9123597741127014
12088970,2077.657958984375,0.9100561141967773
12088970,2078.2041015625,0.903245210647583
3468426,1014.698974609375,0.9174679517745972
3031562,888.4140014648438,0.87890625
11215242,1784.6719970703125,0.8801081776618958
11215242,1784.6719970703125,0.8801081776618958
12252810,1580.3699951171875,0.9157652258872986
12088970,1985.26708984375,0.9123597741127014
3031562,848.220947265625,0.8882211446762085
3031562,888.4140014648438,0.87890625
3468426,1069.6309814453125,0.9099559187889099
3031562,888.7960205078125,0.8849158883094788
3468426,1070.623046875,0.9100561141967773
12088970,2077.33203125,0.9075520634651184
1664778,800.779052734375,0.80078125
3031562,886.4299926757812,0.8877203464508057
3905290,1230.3609619140625,0.9033453464508057
3905290,1604.0869140625,0.9147636294364929
11215242,1742.97998046875,0.8835136294364929
12088970,2077.657958984375,0.9100561141967773
12252810,1628.529052734375,0.9152644276618958
12088970,1983.4940185546875,0.913161039352417
3468426,1046.72705078125,0.9074519276618958
3031562,848.404052734375,0.8963341116905212
1227914,633.873046875,0.7475961446762085
3031562,846.541015625,0.9073517918586731
13126538,1836.27099609375,0.9250801205635071
12088970,1983.4940185546875,0.913161039352417
3031562,888.7960205078125,0.8849158883094788
4869002,1272.91796875,0.7700320482254028
12252810,1579.2109375,0.9173678159713745
12088970,1985.26708984375,0.9123597741127014
3831434,1410.008056640625,0.8564703464508057
12962698,2302.093994140625,0.9127604365348816
3468426,1046.72705078125,0.9074519276618958
4342154,1889.448974609375,0.9192708134651184
13126538,1836.27099609375,0.9250801205635071
3292298,820.864013671875,0.9125601053237915
3031562,888.4140014648438,0.87890625
11215242,1784.6719970703125,0.8801081776618958
3292298,777.1409912109375,0.911057710647583
1454631,746.6729736328125,0.8943309187889099
3031562,888.4140014648438,0.87890625
12088970,1983.4940185546875,0.913161039352417
3292298,820.864013671875,0.9125601053237915
2101642,1203.467041015625,0.8292267918586731
12088970,1983.4940185546875,0.913161039352417
12088970,2077.657958984375,0.9100561141967773
3031562,888.7960205078125,0.8849158883094788
13126538,1835.8189697265625,0.9238781929016113
1227914,633.7369995117188,0.7574118375778198
826657,777.9819946289062,0.10006009787321091
12088970,2078.2041015625,0.903245210647583
12088970,1981.8900146484375,0.9142628312110901
1404042,860.2839965820312,0.8658854365348816
3905290,1230.3609619140625,0.9033453464508057
11215242,1786.010009765625,0.8830128312110901
3292298,822.031005859375,0.9099559187889099
2328359,1585.430908203125,0.9154647588729858
3468426,1070.623046875,0.9100561141967773
11215242,1783.238037109375,0.8765023946762085
3468426,1023.3619995117188,0.9169671535491943
13126538,1836.27099609375,0.9250801205635071
12088970,2077.657958984375,0.9100561141967773
1454631,721.9920043945312,0.9091546535491943
1454631,719.407958984375,0.8994390964508057
12088970,2077.657958984375,0.9100561141967773
13126538,1937.8359375,0.9208734035491943
4869002,1276.886962890625,0.6444311141967773
12088970,2077.657958984375,0.9100561141967773
12088970,2077.657958984375,0.9100561141967773
3031562,888.7960205078125,0.8849158883094788
1664778,820.6480102539062,0.7954727411270142
11215242,1783.238037109375,0.8765023946762085
3292298,777.1409912109375,0.911057710647583
1227914,596.614990234375,0.7571113705635071
3292298,788.3720092773438,0.9152644276618958
12088970,2078.2041015625,0.903245210647583
3031562,846.541015625,0.9073517918586731
3468426,1011.5460205078125,0.9117588400840759
3468426,1070.623046875,0.9100561141967773
11215242,1784.6719970703125,0.8801081776618958
3031562,846.541015625,0.9073517918586731
3831434,1410.008056640625,0.8564703464508057
12088970,2078.2041015625,0.903245210647583
12252810,1631.052978515625,0.9134615659713745
3031562,886.4299926757812,0.8877203464508057
3729162,948.31103515625,0.92578125
12088970,2078.2041015625,0.903245210647583
12088970,2078.2041015625,0.903245210647583
3468426,1014.6629638671875,0.9130609035491943
11215242,1742.97998046875,0.8835136294364929
12252810,1630.85400390625,0.9160656929016113
12088970,2077.33203125,0.9075520634651184
4342154,1807.074951171875,0.917067289352417
11215242,1786.010009765625,0.8830128312110901
3031562,886.4299926757812,0.8877203464508057
11215242,1786.010009765625,0.8830128312110901
3031562,886.4299926757812,0.8877203464508057
12088970,2078.2041015625,0.903245210647583
11215242,1784.6719970703125,0.8801081776618958
12088970,2077.657958984375,0.9100561141967773
12088970,1983.4940185546875,0.913161039352417
14000266,2055.05712890625,0.9253805875778198
3468426,1069.76806640625,0.8990384340286255
3468426,1021.218994140625,0.9129607081413269
3031562,888.7960205078125,0.8849158883094788
3468426,1069.76806640625,0.8990384340286255
3031562,886.4299926757812,0.8877203464508057
1664778,820.6480102539062,0.7954727411270142
13126538,1936.405029296875,0.9256811141967773
12088970,2077.657958984375,0.9100561141967773
3031562,886.4299926757812,0.8877203464508057
3468426,1069.6309814453125,0.9099559187889099
4869002,1187.134033203125,0.692307710647583
11215242,1783.238037109375,0.8765023946762085
3031562,886.4299926757812,0.8877203464508057
3468426,1035.326904296875,0.9080528616905212
3031562,886.4299926757812,0.8877203464508057
1664778,818.511962890625,0.7958734035491943
12088970,2078.2041015625,0.903245210647583
3031562,846.541015625,0.9073517918586731
1227914,631.176025390625,0.7442908883094788
3031562,888.4140014648438,0.87890625
12088970,2077.33203125,0.9075520634651184
12088970,2078.2041015625,0.903245210647583
