Mean,Standard_Deviation,Max,Min
0.8396648934909275,0.07242848526566427,0.92578125,0.7442908883094788
0.8200768232345581,0.06498978867561252,0.9292868375778198,0.7400841116905212
0.8169537941614787,0.08724396621220164,0.9256811141967773,0.680588960647583
0.8614640576498849,0.06914038072707715,0.9270833134651184,0.680588960647583
0.8142215088009834,0.0946915514537294,0.9256811141967773,0.6307091116905212
0.8496594534200781,0.06080371733329885,0.9270833134651184,0.7574118375778198
0.8410769701004028,0.08331311327146597,0.9292868375778198,0.6307091116905212
0.833984375,0.07725244588258959,0.9238781929016113,0.680588960647583
0.8234482906185664,0.21357422183771088,0.926682710647583,0.10006009787321091
0.8153430085915786,0.07567385034127279,0.9230769276618958,0.6444311141967773
0.7931189901298947,0.10129019300739905,0.9250801205635071,0.6444311141967773
0.7979166666666667,0.08899318611142584,0.9250801205635071,0.6307091116905212
0.7911157820905957,0.08511761912615232,0.92578125,0.6307091116905212
0.8437374792993069,0.06125018139341027,0.9282852411270142,0.7442908883094788
0.8359687998890877,0.09074390337283318,0.9278846383094788,0.6193910241127014
0.8198506500985887,0.0852121575198186,0.9298878312110901,0.6193910241127014
0.8483573689180262,0.07865651319822903,0.9299879670143127,0.680588960647583
0.8376802881558736,0.08867656202425465,0.9269831776618958,0.6307091116905212
0.8044871787230173,0.06120964494669537,0.9229767918586731,0.6977163553237915
0.8351593292676486,0.06678051343060704,0.9270833134651184,0.7574118375778198
0.9069135636091232,0.010490974485363411,0.9238781929016113,0.8801081776618958
0.9074832238256931,0.007966969053862896,0.9152644276618958,0.8877203464508057
0.9094801768660545,0.01098733761254343,0.9229767918586731,0.8830128312110901
0.9113346022718093,0.005782266736814376,0.9263821840286255,0.8990384340286255
0.9104251014558893,0.009714054038615805,0.9238781929016113,0.8849158883094788
0.9117421143584781,0.01029672747618563,0.9263821840286255,0.87890625
0.9077945822163632,0.011145438371555266,0.9256811141967773,0.8835136294364929
0.9085654686479008,0.0074403811388226,0.9213742017745972,0.8907251358032227
0.9086833070306217,0.01325364542718168,0.9256811141967773,0.8765023946762085
0.9105694107711315,0.010436569915204084,0.9256811141967773,0.8801081776618958
0.9118059487903819,0.007912260045861352,0.9250801205635071,0.8963341116905212
0.9136441840844995,0.008817667440092092,0.9263821840286255,0.8877203464508057
0.9114121061104995,0.007034476835153895,0.9222756624221802,0.8963341116905212
0.9077837020158768,0.012537128221851608,0.9263821840286255,0.87890625
0.9057492017745972,0.013257200367558586,0.9290865659713745,0.8765023946762085
0.910657055237714,0.01165490284047515,0.9264823794364929,0.8765023946762085
0.9107572204536862,0.010455438023533513,0.9256811141967773,0.8849158883094788
0.9065616163942549,0.011765780458485786,0.9267828464508057,0.8801081776618958
0.9061026993919822,0.013094509207713007,0.9286859035491943,0.8849158883094788
0.9141310327931454,0.0071232201661420805,0.9283854365348816,0.903245210647583
0.9041165828704834,0.009345450809183331,0.9245793223381042,0.8863180875778198
0.9059789671617395,0.009444588100866331,0.9142628312110901,0.8801081776618958
0.9010583625899421,0.01289222642970903,0.9165664911270142,0.87890625
0.9064646320683616,0.011370273731182204,0.9169671535491943,0.8849158883094788
0.9000615222113473,0.013693307959739673,0.9245793223381042,0.87890625
0.8971775958412572,0.011223095810699227,0.9142628312110901,0.87890625
0.9037987150644001,0.013808180115573937,0.9242788553237915,0.87890625
0.9016614072024822,0.012221460300427416,0.9169671535491943,0.8765023946762085
0.9004701586330638,0.012716278258189532,0.9245793223381042,0.8801081776618958
0.9019589204537241,0.01335020435741038,0.9245793223381042,0.87890625
0.9034016914665699,0.010888254611865175,0.9174679517745972,0.8835136294364929
0.8966935382169836,0.015251235953837537,0.9245793223381042,0.87890625
0.9088594348807084,0.011557195505552053,0.9256811141967773,0.87890625
0.9036658644676209,0.01280096187296261,0.9245793223381042,0.8765023946762085
0.9016593297322592,0.012531432044593187,0.9142628312110901,0.87890625
0.9029196699460348,0.01562222550394868,0.9247796535491943,0.8765023946762085
0.9075583405792713,0.01033596392053439,0.9192708134651184,0.8877203464508057
0.9070925221723669,0.009320704506889092,0.9245793223381042,0.8877203464508057
0.9002804458141327,0.014364927628035921,0.924879789352417,0.87890625
0.8967874897153754,0.012675356033424118,0.9142628312110901,0.87890625
0.8951822936534881,0.011380937241712272,0.913161039352417,0.8765023946762085
0.8977864583333334,0.013072188944958313,0.913161039352417,0.8765023946762085
0.9003759026527405,0.012902824493727262,0.9159655570983887,0.87890625
0.8925692894879509,0.01103635678332398,0.913161039352417,0.87890625
0.8975940440830431,0.01228829325262904,0.9147636294364929,0.87890625
0.9026126014558893,0.01213722122540813,0.917067289352417,0.8765023946762085
0.8936121358590967,0.01253975323070399,0.9142628312110901,0.87890625
0.8972532503745135,0.01335836973280469,0.9142628312110901,0.8765023946762085
0.9022594031534696,0.010299283754830002,0.9178686141967773,0.8765023946762085
0.8970036287056772,0.015109336792389029,0.9169671535491943,0.8765023946762085
0.8964955111344656,0.014387725136795943,0.913161039352417,0.8765023946762085
0.900546133518219,0.011710954192046565,0.9211738705635071,0.87890625
0.8966791298654344,0.013572948262490031,0.9150640964508057,0.8765023946762085
0.8981844657345822,0.012701286818864583,0.9154647588729858,0.8801081776618958
0.9017310107455534,0.01241002902148032,0.9146634340286255,0.87890625
0.8987435532940758,0.01265857645219258,0.9245793223381042,0.8765023946762085
0.9013521611690521,0.013531458419131026,0.924879789352417,0.87890625
0.8992335106197157,0.012565581163411114,0.9142628312110901,0.87890625
0.8987026284722721,0.012459666008442963,0.913161039352417,0.87890625
0.8970706147306106,0.011941454020406469,0.9123597741127014,0.8765023946762085
0.8939302861690521,0.012568535511276081,0.9130609035491943,0.8765023946762085
0.8921925127506256,0.011640903514946684,0.9100561141967773,0.8765023946762085
0.8950070142745972,0.014119322774409927,0.9146634340286255,0.8765023946762085
0.8948417484760285,0.012801010573038804,0.9177684187889099,0.87890625
0.8937457831282365,0.013489293720703868,0.9154647588729858,0.8765023946762085
0.8943678360236319,0.011687834870375429,0.9127604365348816,0.8765023946762085
0.8992888662550185,0.014265181634228895,0.9165664911270142,0.8765023946762085
0.8977914661169052,0.012749791633618708,0.9165664911270142,0.8765023946762085
0.9002303719520569,0.011964471692180819,0.9192708134651184,0.87890625
0.8951427591474432,0.013137856738495065,0.9161658883094788,0.8765023946762085
0.8994558056195577,0.011985442193068302,0.9139623641967773,0.8801081776618958
0.8927383869886398,0.013038579544129037,0.9169671535491943,0.87890625
0.8958386057301572,0.012565747443530294,0.913161039352417,0.8765023946762085
0.9063448968686556,0.008907982686008366,0.9245793223381042,0.8849158883094788
0.900103321200923,0.011093147835302386,0.9100561141967773,0.87890625
0.8944110572338104,0.012334667679438303,0.9100561141967773,0.8765023946762085
0.8956540979837117,0.012376880335069073,0.913161039352417,0.8765023946762085
0.8981921076774597,0.01468478561313416,0.9245793223381042,0.8765023946762085
0.8948739045544675,0.012506100121349235,0.9159655570983887,0.8765023946762085
0.897572962861312,0.013159835745891553,0.9174679517745972,0.8765023946762085
