total_parameters,total_training_time,test_accuracy
12962698,2778.97509765625,0.8965344429016113
3468426,1138.8590087890625,0.9057492017745972
3468426,1139.7850341796875,0.8962339758872986
5793546,1342.62890625,0.8992387652397156
12252810,2044.763916015625,0.8774038553237915
23131530,3480.72509765625,0.9148637652397156
5793546,1369.4449462890625,0.8991386294364929
1746217,1034.72998046875,0.9056490659713745
5793546,1369.4449462890625,0.8991386294364929
2495553,998.948974609375,0.8814102411270142
5793546,1340.1219482421875,0.9060496687889099
1575993,791.6810302734375,0.8753004670143127
5793546,1352.26708984375,0.9115585088729858
12962698,2778.97509765625,0.8965344429016113
3553034,895.9749755859375,0.90234375
22257802,3170.51904296875,0.9057492017745972
5793546,1411.89599609375,0.8891226053237915
12962698,2729.013916015625,0.8984375
5793546,1369.4639892578125,0.9011418223381042
3729162,1152.757080078125,0.9031450152397156
2484039,988.7369995117188,0.8885216116905212
1675466,772.1309814453125,0.9181690812110901
1459254,880.7440185546875,0.8725961446762085
5793546,1354.008056640625,0.8904246687889099
3369281,1983.68505859375,0.9152644276618958
12252810,2089.053955078125,0.9138621687889099
1459254,836.4219970703125,0.8697916865348816
5793546,1350.68505859375,0.9013421535491943
2490930,951.7839965820312,0.9081530570983887
2495553,930.0140380859375,0.8913261294364929
2484039,988.3870239257812,0.8899238705635071
1575993,872.06201171875,0.8723958134651184
2155680,1160.028076171875,0.9098557829856873
5793546,1340.1219482421875,0.9060496687889099
1232714,1415.1109619140625,0.8703926205635071
5793546,1350.68505859375,0.9013421535491943
940938,559.5069580078125,0.901442289352417
21384074,2941.52783203125,0.8950320482254028
6230410,1487.595947265625,0.9158653616905212
5356682,1201.7139892578125,0.8795071840286255
2040750,1209.988037109375,0.9066506624221802
3292298,981.2839965820312,0.8849158883094788
2495553,993.1179809570312,0.8830128312110901
6230410,1540.9420166015625,0.9007411599159241
3292298,981.2839965820312,0.8849158883094788
3468426,1176.155029296875,0.8882211446762085
12962698,2778.97509765625,0.8965344429016113
1575993,872.06201171875,0.8723958134651184
2495553,999.4349975585938,0.9035456776618958
2484039,983.8919677734375,0.8881210088729858
1454631,869.239013671875,0.8429487347602844
2495553,930.0140380859375,0.8913261294364929
3067857,1323.0989990234375,0.9136618375778198
4166026,1319.89794921875,0.9116586446762085
1457034,668.9549560546875,0.8964343070983887
14000266,2552.7431640625,0.9074519276618958
2495553,992.2470092773438,0.8765023946762085
12962698,2778.97509765625,0.8965344429016113
5793546,1339.041015625,0.9041466116905212
2495553,998.948974609375,0.8814102411270142
2495553,956.9229736328125,0.8959335088729858
12962698,2727.0361328125,0.9048477411270142
12962698,2727.0361328125,0.9048477411270142
1575993,855.8909912109375,0.8774038553237915
1459254,878.5369873046875,0.8741987347602844
