total_parameters,total_training_time,test_accuracy
3828707,1342.5469970703125,0.9121594429016113
2038986,796.43798828125,0.9012419581413269
3810248,1364.4840087890625,0.9103565812110901
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
2787785,1241.759033203125,0.8839142918586731
3828707,1346.9990234375,0.8949319124221802
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
2038986,805.8489990234375,0.9011418223381042
2787785,1243.77001953125,0.8846153616905212
2038986,804.7160034179688,0.9069511294364929
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
5793546,1500.5670166015625,0.8843148946762085
2792408,1227.383056640625,0.9003405570983887
3828707,1346.9990234375,0.8949319124221802
21384074,3353.06103515625,0.8888221383094788
30679178,3809.7529296875,0.8927283883094788
5793546,1536.116943359375,0.8833132982254028
3828707,1346.9990234375,0.8949319124221802
6230410,1673.551025390625,0.9097555875778198
2038986,805.8489990234375,0.9011418223381042
3823438,1344.8809814453125,0.8995392918586731
3828707,1346.9990234375,0.8949319124221802
3828707,1346.9990234375,0.8949319124221802
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
3823438,1344.8809814453125,0.8995392918586731
21384074,3355.69189453125,0.8950320482254028
3810248,1364.4840087890625,0.9103565812110901
2787139,1241.262939453125,0.8961338400840759
22257802,3594.23095703125,0.8977363705635071
2787785,1208.26806640625,0.8910256624221802
3828707,1346.9990234375,0.8949319124221802
3828707,1342.613037109375,0.9089543223381042
2787139,1243.033935546875,0.8865184187889099
5793546,1502.279052734375,0.8808093070983887
2771002,1263.218994140625,0.9075520634651184
5793546,1506.14501953125,0.8817107081413269
2038986,804.9949951171875,0.9078525900840759
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
5793546,1490.303955078125,0.8950320482254028
3828707,1342.613037109375,0.9089543223381042
2787785,1241.759033203125,0.8839142918586731
2787785,1241.759033203125,0.8839142918586731
3823438,1343.760009765625,0.9160656929016113
5793546,1536.116943359375,0.8833132982254028
21384074,3353.06103515625,0.8888221383094788
5793546,1500.5670166015625,0.8843148946762085
5793546,1527.5,0.8973357081413269
2787785,1243.77001953125,0.8846153616905212
2038986,804.7160034179688,0.9069511294364929
3828707,1342.613037109375,0.9089543223381042
2787785,1243.77001953125,0.8846153616905212
3828707,1342.5469970703125,0.9121594429016113
5793546,1537.491943359375,0.8947315812110901
1457034,703.8720092773438,0.8959335088729858
1522890,730.7059936523438,0.9025440812110901
3828707,1346.9990234375,0.8949319124221802
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
2787139,1240.3819580078125,0.8961338400840759
5356682,1393.81298828125,0.8609775900840759
2909147,1212.31591796875,0.9130609035491943
3828707,1342.5469970703125,0.9121594429016113
21384074,3354.64111328125,0.8782051205635071
3824084,1345.0029296875,0.9102563858032227
22257802,3586.18798828125,0.9064503312110901
22257802,3593.169921875,0.9058493375778198
2038986,804.7160034179688,0.9069511294364929
2038986,805.8489990234375,0.9011418223381042
5793546,1532.8070068359375,0.905348539352417
21384074,3355.69189453125,0.8950320482254028
6230410,1669.075927734375,0.9200721383094788
2787785,1241.759033203125,0.8839142918586731
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
22257802,3585.826171875,0.9107571840286255
3828707,1346.9990234375,0.8949319124221802
2787139,1240.3819580078125,0.8961338400840759
3828707,1342.5469970703125,0.9121594429016113
21384074,3355.69189453125,0.8950320482254028
21384074,3330.281982421875,0.8914262652397156
1522890,714.052978515625,0.8904246687889099
2890688,1221.177978515625,0.9144631624221802
22257802,3595.455078125,0.9034455418586731
5793546,1500.873046875,0.9061498641967773
3531852,1181.8590087890625,0.905348539352417
22257802,3595.455078125,0.9034455418586731
21384074,3353.06103515625,0.8888221383094788
2787785,1242.132080078125,0.8853164911270142
1457034,704.2509765625,0.9042468070983887
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
5793546,1537.737060546875,0.8889222741127014
5793546,1500.5670166015625,0.8843148946762085
1522890,708.9849853515625,0.8843148946762085
2787139,1243.033935546875,0.8865184187889099
3828707,1342.613037109375,0.9089543223381042
5793546,1536.116943359375,0.8833132982254028
5793546,1502.279052734375,0.8808093070983887
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
2787785,1243.77001953125,0.8846153616905212
3828707,1346.9990234375,0.8949319124221802
5793546,1500.5670166015625,0.8843148946762085
2787785,1242.132080078125,0.8853164911270142
3828707,1342.5469970703125,0.9121594429016113
5793546,1506.14501953125,0.8817107081413269
22257802,3593.169921875,0.9058493375778198
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
3531852,1179.361083984375,0.8905248641967773
2038986,805.8489990234375,0.9011418223381042
1522890,709.7100219726562,0.890625
21384074,3354.64111328125,0.8782051205635071
3828707,1346.9990234375,0.8949319124221802
2787785,1242.132080078125,0.8853164911270142
5793546,1516.5989990234375,0.8990384340286255
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
3807301,1363.886962890625,0.9099559187889099
2787785,1241.759033203125,0.8839142918586731
3828707,1342.5469970703125,0.9121594429016113
3531852,1178.322021484375,0.8948317170143127
3531852,1178.322021484375,0.8948317170143127
3807301,1364.43896484375,0.9122596383094788
3828707,1346.9990234375,0.8949319124221802
3828707,1342.613037109375,0.9089543223381042
2787785,1243.77001953125,0.8846153616905212
22257802,3593.169921875,0.9058493375778198
22257802,3593.169921875,0.9058493375778198
5793546,1500.5670166015625,0.8843148946762085
3828707,1342.5469970703125,0.9121594429016113
5793546,1516.5989990234375,0.8990384340286255
2038986,796.43798828125,0.9012419581413269
3531852,1178.322021484375,0.8948317170143127
21384074,3354.64111328125,0.8782051205635071
21384074,3294.63818359375,0.8925280570983887
5793546,1524.98095703125,0.8978365659713745
3828707,1346.9990234375,0.8949319124221802
3823438,1344.8809814453125,0.8995392918586731
2611002,1040.798095703125,0.8909254670143127
5793546,1536.843994140625,0.9049479365348816
22257802,3593.169921875,0.9058493375778198
22257802,3585.826171875,0.9107571840286255
5793546,1537.2020263671875,0.9047476053237915
2787785,1243.77001953125,0.8846153616905212
5793546,1519.22802734375,0.8973357081413269
22257802,3594.23095703125,0.8977363705635071
3531852,1179.361083984375,0.8905248641967773
2038986,796.677001953125,0.9045472741127014
3828707,1342.613037109375,0.9089543223381042
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
7681802,1483.7669677734375,0.8752003312110901
1457034,681.5360107421875,0.8802083134651184
5793546,1530.950927734375,0.8953325152397156
3536475,1172.135986328125,0.893629789352417
3828707,1334.259033203125,0.9042468070983887
5793546,1513.570068359375,0.8990384340286255
3828707,1342.5469970703125,0.9121594429016113
3531852,1178.322021484375,0.8948317170143127
3828707,1346.9990234375,0.8949319124221802
3828707,1346.9990234375,0.8949319124221802
22257802,3594.23095703125,0.8977363705635071
22257802,3594.23095703125,0.8977363705635071
5793546,1500.5670166015625,0.8843148946762085
21384074,3353.06103515625,0.8888221383094788
21384074,3355.69189453125,0.8950320482254028
3828707,1342.613037109375,0.9089543223381042
2787785,1242.132080078125,0.8853164911270142
3823438,1343.35302734375,0.917067289352417
5793546,1506.14501953125,0.8817107081413269
3824084,1345.0029296875,0.9102563858032227
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
5793546,1502.279052734375,0.8808093070983887
2038986,805.8489990234375,0.9011418223381042
2495553,1088.64404296875,0.8891226053237915
21384074,3331.77783203125,0.8922275900840759
5793546,1502.279052734375,0.8808093070983887
3828707,1342.613037109375,0.9089543223381042
2785463,1258.81591796875,0.8965344429016113
22257802,3595.455078125,0.9034455418586731
2787785,1242.132080078125,0.8853164911270142
3828707,1346.9990234375,0.8949319124221802
1522890,714.447021484375,0.9004406929016113
3536475,1171.637939453125,0.8715945482254028
3823438,1344.8809814453125,0.8995392918586731
3824084,1347.3740234375,0.9165664911270142
2038986,796.43798828125,0.9012419581413269
2792408,1226.2880859375,0.8889222741127014
3828707,1346.9990234375,0.8949319124221802
5793546,1500.5670166015625,0.8843148946762085
3828707,1346.9990234375,0.8949319124221802
5793546,1536.843994140625,0.9049479365348816
1457034,704.2109985351562,0.8736979365348816
3828707,1342.5469970703125,0.9121594429016113
2787785,1242.132080078125,0.8853164911270142
2484039,1092.5260009765625,0.8813101053237915
2787785,1208.26806640625,0.8910256624221802
3828707,1342.5469970703125,0.9121594429016113
22257802,3595.455078125,0.9034455418586731
2038986,797.7750244140625,0.9039463400840759
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
3536475,1171.637939453125,0.8715945482254028
2787785,1241.759033203125,0.8839142918586731
2787785,1208.97705078125,0.8926281929016113
3828707,1346.9990234375,0.8949319124221802
2787785,1250.5460205078125,0.90234375
2787785,1243.77001953125,0.8846153616905212
2787785,1207.906982421875,0.8930288553237915
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
5793546,1527.5,0.8973357081413269
2038986,796.43798828125,0.9012419581413269
3828707,1342.5469970703125,0.9121594429016113
1457034,704.2109985351562,0.8736979365348816
3828707,1342.5469970703125,0.9121594429016113
2038986,805.8489990234375,0.9011418223381042
2787139,1243.033935546875,0.8865184187889099
3828707,1342.5469970703125,0.9121594429016113
3807301,1363.886962890625,0.9099559187889099
1457034,703.8720092773438,0.8959335088729858
3531852,1179.361083984375,0.8905248641967773
2787785,1242.132080078125,0.8853164911270142
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
3828707,1346.9990234375,0.8949319124221802
2038986,796.677001953125,0.9045472741127014
2038986,796.43798828125,0.9012419581413269
3823438,1343.760009765625,0.9160656929016113
3536475,1172.135986328125,0.893629789352417
1457034,703.2640380859375,0.8816105723381042
3828707,1346.9990234375,0.8949319124221802
3828707,1342.5469970703125,0.9121594429016113
21384074,3354.64111328125,0.8782051205635071
3824084,1347.3740234375,0.9165664911270142
3828707,1342.613037109375,0.9089543223381042
3828707,1342.613037109375,0.9089543223381042
2787785,1227.81298828125,0.8926281929016113
3823438,1343.35302734375,0.917067289352417
3828707,1342.613037109375,0.9089543223381042
3828707,1342.613037109375,0.9089543223381042
2038986,796.677001953125,0.9045472741127014
22257802,3593.169921875,0.9058493375778198
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
2787785,1241.759033203125,0.8839142918586731
2909147,1211.698974609375,0.9063501358032227
5356682,1394.486083984375,0.8721955418586731
22257802,3594.23095703125,0.8977363705635071
1457034,703.8720092773438,0.8959335088729858
3828707,1342.613037109375,0.9089543223381042
2787785,1208.97705078125,0.8926281929016113
3828707,1346.9990234375,0.8949319124221802
3828707,1342.613037109375,0.9089543223381042
2787785,1242.132080078125,0.8853164911270142
2787785,1243.77001953125,0.8846153616905212
2038986,804.9949951171875,0.9078525900840759
3536475,1172.135986328125,0.893629789352417
22257802,3595.455078125,0.9034455418586731
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
3824084,1347.3740234375,0.9165664911270142
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
2787785,1230.9609375,0.8875200152397156
3828707,1342.5469970703125,0.9121594429016113
2787785,1243.77001953125,0.8846153616905212
3828707,1342.5469970703125,0.9121594429016113
2787785,1241.759033203125,0.8839142918586731
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
3810248,1363.89404296875,0.9171674847602844
3828707,1342.613037109375,0.9089543223381042
22257802,3593.169921875,0.9058493375778198
3828707,1342.613037109375,0.9089543223381042
5793546,1527.22802734375,0.8980368375778198
1457034,681.5360107421875,0.8802083134651184
1522890,714.052978515625,0.8904246687889099
5793546,1502.279052734375,0.8808093070983887
22257802,3595.455078125,0.9034455418586731
2038986,805.8489990234375,0.9011418223381042
1522890,707.72900390625,0.8881210088729858
21384074,3355.69189453125,0.8950320482254028
3828707,1346.9990234375,0.8949319124221802
5356682,1394.486083984375,0.8721955418586731
2787139,1243.033935546875,0.8865184187889099
1522890,709.7100219726562,0.890625
21384074,3299.166015625,0.90234375
2495553,1085.363037109375,0.8913261294364929
21384074,3355.69189453125,0.8950320482254028
3828707,1342.5469970703125,0.9121594429016113
2787785,1208.97705078125,0.8926281929016113
3828707,1342.5469970703125,0.9121594429016113
2787785,1243.77001953125,0.8846153616905212
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
3536475,1172.248046875,0.9027444124221802
5793546,1537.737060546875,0.8889222741127014
3828707,1342.5469970703125,0.9121594429016113
2038986,804.9949951171875,0.9078525900840759
2787785,1241.759033203125,0.8839142918586731
21384074,3354.64111328125,0.8782051205635071
1522890,709.7100219726562,0.890625
2909147,1211.698974609375,0.9063501358032227
21384074,3354.64111328125,0.8782051205635071
6230410,1644.73291015625,0.8946313858032227
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
5793546,1537.737060546875,0.8889222741127014
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
3823438,1343.760009765625,0.9160656929016113
1522890,717.2990112304688,0.9007411599159241
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
22257802,3594.23095703125,0.8977363705635071
1457034,703.8720092773438,0.8959335088729858
5793546,1519.22802734375,0.8973357081413269
3828707,1342.613037109375,0.9089543223381042
2038986,796.43798828125,0.9012419581413269
2787785,1241.759033203125,0.8839142918586731
2038986,805.8489990234375,0.9011418223381042
5356682,1367.6279296875,0.8562700152397156
22257802,3595.455078125,0.9034455418586731
2787785,1247.509033203125,0.9100561141967773
3828707,1342.5469970703125,0.9121594429016113
3823438,1343.760009765625,0.9160656929016113
21384074,3355.69189453125,0.8950320482254028
3536475,1172.135986328125,0.893629789352417
2787785,1241.759033203125,0.8839142918586731
3536475,1172.248046875,0.9027444124221802
22257802,3593.169921875,0.9058493375778198
3823438,1344.8809814453125,0.8995392918586731
2038986,805.8489990234375,0.9011418223381042
2038986,804.9949951171875,0.9078525900840759
2038986,805.8489990234375,0.9011418223381042
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
2787785,1241.759033203125,0.8839142918586731
3828707,1342.613037109375,0.9089543223381042
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
3823438,1343.35302734375,0.917067289352417
21384074,3354.64111328125,0.8782051205635071
22257802,3594.23095703125,0.8977363705635071
2038986,777.4920043945312,0.8985376358032227
3828707,1346.9990234375,0.8949319124221802
5356682,1394.85302734375,0.8651843070983887
21384074,3355.69189453125,0.8950320482254028
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
3828707,1346.9990234375,0.8949319124221802
3828707,1346.9990234375,0.8949319124221802
21384074,3353.06103515625,0.8888221383094788
20510346,3103.59814453125,0.8651843070983887
3828707,1346.9990234375,0.8949319124221802
3828707,1346.9990234375,0.8949319124221802
1457034,703.2640380859375,0.8816105723381042
8118666,1664.5689697265625,0.8872195482254028
3553034,1084.303955078125,0.8656851053237915
8118666,1638.9169921875,0.9080528616905212
3553034,1084.303955078125,0.8656851053237915
5793546,1555.02392578125,0.9051482081413269
2038986,804.9949951171875,0.9078525900840759
3828707,1342.5469970703125,0.9121594429016113
2787785,1242.132080078125,0.8853164911270142
3828707,1346.9990234375,0.8949319124221802
2787785,1227.81298828125,0.8926281929016113
22257802,3585.699951171875,0.8973357081413269
2785463,1259.531005859375,0.8861178159713745
5793546,1555.02392578125,0.9051482081413269
22257802,3594.23095703125,0.8977363705635071
3828707,1346.9990234375,0.8949319124221802
21384074,3330.281982421875,0.8914262652397156
3828707,1346.9990234375,0.8949319124221802
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
2787785,1208.97705078125,0.8926281929016113
2787785,1241.759033203125,0.8839142918586731
2787785,1228.382080078125,0.8885216116905212
20510346,3103.59814453125,0.8651843070983887
3536475,1172.135986328125,0.893629789352417
2038986,793.260009765625,0.8997395634651184
22257802,3595.455078125,0.9034455418586731
5793546,1506.14501953125,0.8817107081413269
3828707,1342.5469970703125,0.9121594429016113
22257802,3595.455078125,0.9034455418586731
2038986,778.2620239257812,0.8994390964508057
3828707,1346.9990234375,0.8949319124221802
3828707,1342.5469970703125,0.9121594429016113
5793546,1535.991943359375,0.8942307829856873
5793546,1535.991943359375,0.8942307829856873
2787785,1241.759033203125,0.8839142918586731
1457034,733.9010009765625,0.8985376358032227
5793546,1500.5670166015625,0.8843148946762085
3823438,1344.8809814453125,0.8995392918586731
1457034,703.8720092773438,0.8959335088729858
2787785,1241.759033203125,0.8839142918586731
2909147,1211.698974609375,0.9063501358032227
22257802,3594.23095703125,0.8977363705635071
3536475,1172.135986328125,0.893629789352417
3828707,1342.613037109375,0.9089543223381042
2038986,804.9949951171875,0.9078525900840759
5793546,1519.22802734375,0.8973357081413269
22257802,3593.169921875,0.9058493375778198
5793546,1555.02392578125,0.9051482081413269
3828707,1346.9990234375,0.8949319124221802
21384074,3355.69189453125,0.8950320482254028
2787785,1243.77001953125,0.8846153616905212
3828707,1342.613037109375,0.9089543223381042
21384074,3354.64111328125,0.8782051205635071
3828707,1342.613037109375,0.9089543223381042
2785463,1259.531005859375,0.8861178159713745
2787139,1243.033935546875,0.8865184187889099
3823438,1343.35302734375,0.917067289352417
2787785,1230.9609375,0.8875200152397156
30679178,3809.7529296875,0.8927283883094788
2787785,1241.759033203125,0.8839142918586731
3828707,1346.9990234375,0.8949319124221802
3536475,1172.248046875,0.9027444124221802
2038986,804.7160034179688,0.9069511294364929
3828707,1342.613037109375,0.9089543223381042
2787785,1241.759033203125,0.8839142918586731
22257802,3585.699951171875,0.8973357081413269
2787785,1243.77001953125,0.8846153616905212
30679178,3809.7529296875,0.8927283883094788
3828707,1346.9990234375,0.8949319124221802
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
2038986,796.677001953125,0.9045472741127014
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
5793546,1537.2020263671875,0.9047476053237915
3531852,1179.361083984375,0.8905248641967773
2038986,805.8489990234375,0.9011418223381042
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
22257802,3593.169921875,0.9058493375778198
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
2038986,796.43798828125,0.9012419581413269
5356682,1394.85302734375,0.8651843070983887
3823438,1344.8809814453125,0.8995392918586731
3828707,1342.613037109375,0.9089543223381042
2038986,804.7160034179688,0.9069511294364929
2787785,1241.759033203125,0.8839142918586731
3828707,1342.613037109375,0.9089543223381042
20510346,3101.261962890625,0.8733974099159241
3531852,1178.322021484375,0.8948317170143127
2038986,796.677001953125,0.9045472741127014
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
3536475,1171.637939453125,0.8715945482254028
3828707,1346.9990234375,0.8949319124221802
3810248,1363.89404296875,0.9171674847602844
3828707,1342.613037109375,0.9089543223381042
3828707,1342.5469970703125,0.9121594429016113
20510346,3103.59814453125,0.8651843070983887
2038986,805.8489990234375,0.9011418223381042
3810248,1364.4840087890625,0.9103565812110901
2787139,1241.262939453125,0.8961338400840759
12088970,2899.97900390625,0.8854166865348816
1522890,707.72900390625,0.8881210088729858
21384074,3299.166015625,0.90234375
2787785,1242.132080078125,0.8853164911270142
3828707,1342.613037109375,0.9089543223381042
22257802,3593.169921875,0.9058493375778198
2787139,1243.033935546875,0.8865184187889099
5793546,1502.279052734375,0.8808093070983887
2909147,1211.698974609375,0.9063501358032227
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
2038986,796.43798828125,0.9012419581413269
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
2038986,805.8489990234375,0.9011418223381042
2787785,1228.382080078125,0.8885216116905212
21384074,3353.06103515625,0.8888221383094788
3828707,1346.9990234375,0.8949319124221802
1457034,704.2109985351562,0.8736979365348816
3824084,1345.0029296875,0.9102563858032227
3828707,1342.613037109375,0.9089543223381042
5793546,1535.14697265625,0.8834134340286255
3828707,1342.5469970703125,0.9121594429016113
3828707,1346.9990234375,0.8949319124221802
2495553,1074.10400390625,0.8756009340286255
3828707,1342.5469970703125,0.9121594429016113
22257802,3594.23095703125,0.8977363705635071
3828707,1346.9990234375,0.8949319124221802
3824084,1343.9580078125,0.9128605723381042
21384074,3354.64111328125,0.8782051205635071
3828707,1346.9990234375,0.8949319124221802
2038986,797.7750244140625,0.9039463400840759
2787139,1240.3819580078125,0.8961338400840759
2616915,1046.89599609375,0.8868188858032227
3828707,1346.9990234375,0.8949319124221802
2787785,1242.132080078125,0.8853164911270142
21384074,3354.64111328125,0.8782051205635071
5793546,1527.22802734375,0.8980368375778198
21384074,3332.72119140625,0.8920272588729858
3828707,1342.5469970703125,0.9121594429016113
21384074,3354.64111328125,0.8782051205635071
2773949,1262.23193359375,0.9016426205635071
5793546,1527.22802734375,0.8980368375778198
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
29805450,3587.241943359375,0.8529647588729858
3828707,1342.5469970703125,0.9121594429016113
1576512,930.176025390625,0.8822115659713745
2909147,1214.116943359375,0.9141626358032227
3828707,1342.613037109375,0.9089543223381042
2787785,1228.382080078125,0.8885216116905212
3828707,1346.9990234375,0.8949319124221802
2903878,1208.9169921875,0.9121594429016113
3828707,1342.5469970703125,0.9121594429016113
2038986,792.5379638671875,0.9079527258872986
3828707,1342.5469970703125,0.9121594429016113
3824084,1343.9580078125,0.9128605723381042
3536475,1172.135986328125,0.893629789352417
3828707,1342.613037109375,0.9089543223381042
1457034,703.2640380859375,0.8816105723381042
21384074,3355.69189453125,0.8950320482254028
3810248,1364.4840087890625,0.9103565812110901
22257802,3593.169921875,0.9058493375778198
5793546,1500.5670166015625,0.8843148946762085
22257802,3594.23095703125,0.8977363705635071
5793546,1537.2020263671875,0.9047476053237915
3828707,1342.613037109375,0.9089543223381042
2038986,805.8489990234375,0.9011418223381042
3828707,1342.613037109375,0.9089543223381042
5793546,1532.8070068359375,0.905348539352417
3828707,1342.5469970703125,0.9121594429016113
3828707,1342.613037109375,0.9089543223381042
3828707,1346.9990234375,0.8949319124221802
2909147,1214.116943359375,0.9141626358032227
3810248,1364.4840087890625,0.9103565812110901
3823438,1344.8809814453125,0.8995392918586731
22257802,3595.6591796875,0.9055488705635071
2787785,1242.132080078125,0.8853164911270142
5793546,1535.14697265625,0.8834134340286255
3828707,1342.5469970703125,0.9121594429016113
22257802,3595.455078125,0.9034455418586731
2787139,1241.262939453125,0.8961338400840759
3810248,1364.4840087890625,0.9103565812110901
3828707,1342.5469970703125,0.9121594429016113
