Mean,Standard_Deviation,Max,Min
0.9046029249827067,0.009215224274362575,0.917067289352417,0.8949319124221802
0.9080255681818182,0.006249759975335159,0.9160656929016113,0.8949319124221802
0.9021809920668602,0.010947284013069703,0.9121594429016113,0.8733974099159241
0.9077678047693692,0.006744608478394111,0.9165664911270142,0.8927283883094788
0.9014534420437283,0.008067220741979297,0.9102563858032227,0.8905248641967773
0.8950463618550982,0.014933749590614515,0.9121594429016113,0.8609775900840759
0.9014311830202738,0.007184804781260298,0.9121594429016113,0.8888221383094788
0.8981643319129944,0.012288244458216234,0.9121594429016113,0.8748998641967773
0.9019180734952291,0.009527526895238806,0.917067289352417,0.8782051205635071
0.9031550467014313,0.010652106602612434,0.917067289352417,0.8864182829856873
0.9056615605950356,0.006579275431349016,0.9165664911270142,0.8949319124221802
0.8995615243911743,0.011326594787569116,0.9121594429016113,0.8736979365348816
0.8984837256945096,0.016633307349609484,0.917067289352417,0.8651843070983887
0.9057723054519067,0.006092018163333781,0.917067289352417,0.8949319124221802
0.906936798776899,0.005557754115494044,0.9121594429016113,0.8973357081413269
0.903475570678711,0.006619671501181292,0.9121594429016113,0.8949319124221802
0.8979184898463163,0.014826230130110587,0.9121594429016113,0.8562700152397156
0.8985627094904581,0.011383303813453047,0.9121594429016113,0.8715945482254028
0.8990566784685309,0.013989985706888463,0.9121594429016113,0.8736979365348816
0.8987254574894905,0.013778999679106955,0.9122596383094788,0.8667868375778198
0.8887219652533531,0.009511663300469235,0.9055488705635071,0.8715945482254028
0.8897235556082292,0.005478683095436687,0.8977363705635071,0.8839142918586731
0.8965945601463318,0.010758833127068825,0.9121594429016113,0.8839142918586731
0.8923095139590177,0.008539431151365521,0.9089543223381042,0.8831129670143127
0.8886818945407867,0.010862392966090392,0.9058493375778198,0.8651843070983887
0.8983072936534882,0.009556161499951536,0.9089543223381042,0.8778044581413269
0.8993589758872986,0.013164721099027596,0.9200721383094788,0.8839142918586731
0.8892327785491944,0.013964173538134648,0.9058493375778198,0.8561698794364929
0.8917449766939337,0.008354272613644034,0.9078525900840759,0.8782051205635071
0.8971910542911954,0.01078542916700317,0.9121594429016113,0.8782051205635071
0.8880764842033386,0.01248406445729709,0.9121594429016113,0.8651843070983887
0.8977163374423981,0.009125886946900705,0.9121594429016113,0.8846153616905212
0.8952768974834018,0.01010169384735718,0.9121594429016113,0.8834134340286255
0.8946147114038467,0.012701266136609528,0.9171674847602844,0.8756009340286255
0.8861052617430687,0.01402498299317944,0.9100561141967773,0.8651843070983887
0.8989160392019484,0.01047693364754982,0.9121594429016113,0.8846153616905212
0.8943392783403397,0.013103616149300844,0.91796875,0.8665865659713745
0.8961538374423981,0.01009451748630652,0.9097555875778198,0.8839142918586731
0.896300752957662,0.008473258792847625,0.9121594429016113,0.8839142918586731
0.8971354166666666,0.011119665872304254,0.9121594429016113,0.8733974099159241
0.9013421365192958,0.011284302165120103,0.9160656929016113,0.8839142918586731
0.8866436332464218,0.0035478423125139174,0.8927283883094788,0.8839142918586731
0.8948499506170099,0.012254710799858024,0.9196714758872986,0.8736979365348816
0.8951595263047651,0.009888282657262819,0.9121594429016113,0.8839142918586731
0.8975805706448026,0.012863062691030757,0.9196714758872986,0.8782051205635071
0.898081382115682,0.007934546930497909,0.9103565812110901,0.8839142918586731
0.894349146973003,0.009958750167468888,0.9121594429016113,0.8839142918586731
0.8960245576771823,0.008999283693378796,0.9061498641967773,0.8839142918586731
0.8961087663968405,0.012447778895608688,0.917067289352417,0.8715945482254028
0.8985662758350372,0.013795466867125175,0.9200721383094788,0.8782051205635071
0.9037186720154502,0.010916584472404798,0.917067289352417,0.8839142918586731
0.9031784137090048,0.008675040741510449,0.9103565812110901,0.8846153616905212
0.892136503349651,0.009825223123278047,0.9121594429016113,0.8839142918586731
0.896491527557373,0.011820953177891379,0.9121594429016113,0.8782051205635071
0.8996018618345261,0.007068921244997873,0.9089543223381042,0.8846153616905212
0.8981971085071564,0.012079270613717092,0.9160656929016113,0.8839142918586731
0.9008538573980331,0.011713657648399595,0.9165664911270142,0.8833132982254028
0.8975575225693839,0.01160200378597671,0.9171674847602844,0.8782051205635071
0.8973630558360707,0.009765879904715963,0.9125601053237915,0.8839142918586731
0.8979066491127015,0.01674618401781018,0.917067289352417,0.8651843070983887
0.907205370756296,0.007617806714429399,0.9160656929016113,0.8926281929016113
0.899925593818937,0.009460528472828158,0.9121594429016113,0.8843148946762085
0.9048727999130884,0.006924957134488798,0.9128605723381042,0.8949319124221802
0.8994057178497314,0.008421931606354679,0.9121594429016113,0.8843148946762085
0.8980969548225403,0.014294253196433074,0.9121594429016113,0.8712940812110901
0.8956768289208412,0.016410007982146018,0.9121594429016113,0.8529647588729858
0.8999763293699785,0.010346050152494948,0.9121594429016113,0.8782051205635071
0.8998943838206205,0.008920683108187161,0.9121594429016113,0.8888221383094788
0.9050035542911954,0.012234419379755512,0.9121594429016113,0.8715945482254028
0.8991386240178888,0.010814861385529716,0.9160656929016113,0.8816105723381042
0.9050380527973175,0.010039280689254594,0.9121594429016113,0.8843148946762085
0.8984675526618957,0.01156406479268813,0.9121594429016113,0.8715945482254028
0.8990634977817535,0.014249538957815406,0.9121594429016113,0.8651843070983887
0.8991171589919499,0.010701093621047398,0.9121594429016113,0.8782051205635071
0.9005408618185256,0.010107416304457793,0.9121594429016113,0.8808093070983887
0.9025713855570013,0.010533516405929953,0.9121594429016113,0.8817107081413269
0.9012169390916824,0.010447768653409961,0.9121594429016113,0.8872195482254028
0.8998597741127015,0.009564728784222844,0.9121594429016113,0.8817107081413269
0.9013330340385437,0.012767649342625304,0.917067289352417,0.8808093070983887
0.8987713654836019,0.012253436121736511,0.9160656929016113,0.8817107081413269
0.8941397179256786,0.01411593031537259,0.9121594429016113,0.8715945482254028
0.9008336388147794,0.009973129659978278,0.9121594429016113,0.8817107081413269
0.8950787981351217,0.010513540687370664,0.9089543223381042,0.8712940812110901
0.9013488213221232,0.009326240916346033,0.9122596383094788,0.8808093070983887
0.8975894808769226,0.011336369864780059,0.917067289352417,0.8721955418586731
0.8988654559308832,0.015790298858251065,0.9121594429016113,0.8651843070983887
0.8994641453027725,0.01165745893763599,0.9121594429016113,0.8782051205635071
0.8981971204280853,0.009328696770805632,0.9121594429016113,0.8808093070983887
0.9008644635860736,0.012239687794982553,0.9121594429016113,0.8667868375778198
0.8961071054140727,0.011909298813584905,0.9121594429016113,0.8667868375778198
0.8973920792341232,0.010682984559580022,0.9121594429016113,0.8782051205635071
0.895715503131642,0.014218073647760586,0.9121594429016113,0.8625801205635071
0.9024939835071564,0.010877342831215645,0.9160656929016113,0.8817107081413269
0.9018629789352417,0.013540940534190754,0.917067289352417,0.8736979365348816
