total_parameters,total_training_time,test_accuracy
3031562,888.4140014648438,0.87890625
3468426,1070.623046875,0.9100561141967773
3468426,1041.4530029296875,0.9115585088729858
13126538,1936.405029296875,0.9256811141967773
11215242,1784.6719970703125,0.8801081776618958
3468426,1069.76806640625,0.8990384340286255
12962698,2219.989990234375,0.9081530570983887
4869002,1276.886962890625,0.6444311141967773
12088970,1985.26708984375,0.9123597741127014
12088970,2078.2041015625,0.903245210647583
3031562,888.4140014648438,0.87890625
12088970,2077.33203125,0.9075520634651184
3031562,888.7960205078125,0.8849158883094788
3729162,948.324951171875,0.9264823794364929
1454631,719.407958984375,0.8994390964508057
1404042,892.251953125,0.8493589758872986
3905290,1232.344970703125,0.9063501358032227
3031562,888.4140014648438,0.87890625
12088970,2077.657958984375,0.9100561141967773
3292298,822.031005859375,0.9099559187889099
12088970,2077.657958984375,0.9100561141967773
12088970,2077.657958984375,0.9100561141967773
3468426,1013.4229736328125,0.9169671535491943
4342154,1891.073974609375,0.9219751358032227
3031562,888.4140014648438,0.87890625
1227914,633.873046875,0.7475961446762085
13126538,1936.405029296875,0.9256811141967773
3468426,1014.6629638671875,0.9130609035491943
3031562,888.7960205078125,0.8849158883094788
12088970,2077.657958984375,0.9100561141967773
12088970,2077.657958984375,0.9100561141967773
3031562,886.4299926757812,0.8877203464508057
12088970,2077.657958984375,0.9100561141967773
13126538,1835.8189697265625,0.9238781929016113
3468426,1020.905029296875,0.9245793223381042
12088970,2077.657958984375,0.9100561141967773
3292298,822.031005859375,0.9099559187889099
11215242,1784.6719970703125,0.8801081776618958
12088970,2077.33203125,0.9075520634651184
12088970,2078.2041015625,0.903245210647583
12962698,2217.5849609375,0.9147636294364929
12088970,2078.2041015625,0.903245210647583
3905290,1232.344970703125,0.9063501358032227
1746217,923.5709838867188,0.9055488705635071
13126538,1936.385009765625,0.9229767918586731
3468426,1020.905029296875,0.9245793223381042
3292298,822.031005859375,0.9099559187889099
12088970,2077.657958984375,0.9100561141967773
3468426,1043.9720458984375,0.9019430875778198
12088970,2077.33203125,0.9075520634651184
3905290,1176.4549560546875,0.9064503312110901
3468426,1069.6309814453125,0.9099559187889099
2101642,1203.490966796875,0.8332331776618958
1227914,587.0919799804688,0.7400841116905212
12088970,2077.657958984375,0.9100561141967773
3292298,819.2520141601562,0.9063501358032227
2328359,1586.31298828125,0.9137620329856873
1454631,750.4119873046875,0.8964343070983887
3831434,1410.008056640625,0.8564703464508057
942106,755.842041015625,0.8001803159713745
12962698,2302.093994140625,0.9127604365348816
3468426,1041.4530029296875,0.9115585088729858
1227914,631.176025390625,0.7442908883094788
12088970,2077.657958984375,0.9100561141967773
11215242,1784.6719970703125,0.8801081776618958
12088970,1983.4940185546875,0.913161039352417
3729162,984.1010131835938,0.9230769276618958
3995274,983.16796875,0.6643629670143127
3468426,1014.6629638671875,0.9130609035491943
3292298,820.864013671875,0.9125601053237915
3468426,1014.698974609375,0.9174679517745972
12088970,2077.33203125,0.9075520634651184
2036127,1088.98095703125,0.9035456776618958
3031562,888.4140014648438,0.87890625
3031562,888.4140014648438,0.87890625
12088970,2077.33203125,0.9075520634651184
3468426,1041.4530029296875,0.9115585088729858
11215242,1783.238037109375,0.8765023946762085
12088970,1985.26708984375,0.9123597741127014
3292298,822.031005859375,0.9099559187889099
3292298,819.2520141601562,0.9063501358032227
3468426,1011.5460205078125,0.9117588400840759
12088970,2077.657958984375,0.9100561141967773
13126538,1936.405029296875,0.9256811141967773
3905290,1230.3609619140625,0.9033453464508057
12088970,2077.657958984375,0.9100561141967773
13126538,1936.405029296875,0.9256811141967773
3468426,1046.72705078125,0.9074519276618958
3468426,1023.3619995117188,0.9169671535491943
4705162,1700.2490234375,0.8825120329856873
12088970,2077.33203125,0.9075520634651184
1227914,597.8140258789062,0.7624198794364929
3905290,1232.344970703125,0.9063501358032227
3905290,1230.3609619140625,0.9033453464508057
3468426,1021.218994140625,0.9129607081413269
967178,700.8619995117188,0.8348357081413269
3729162,939.1829833984375,0.9235777258872986
3031562,888.4140014648438,0.87890625
650520,573.0599975585938,0.7752403616905212
3468426,1041.4530029296875,0.9115585088729858
3292298,822.031005859375,0.9099559187889099
3468426,1021.218994140625,0.9129607081413269
3468426,1043.9720458984375,0.9019430875778198
12088970,2077.33203125,0.9075520634651184
3468426,1038.10498046875,0.9087539911270142
11215242,1784.6719970703125,0.8801081776618958
3831434,1333.366943359375,0.8747996687889099
3031562,848.220947265625,0.8882211446762085
12088970,2077.657958984375,0.9100561141967773
12088970,2077.33203125,0.9075520634651184
12088970,2078.2041015625,0.903245210647583
1746217,893.3609619140625,0.9159655570983887
12088970,2077.33203125,0.9075520634651184
13126538,1936.385009765625,0.9229767918586731
3031562,888.4140014648438,0.87890625
3729162,998.198974609375,0.9263821840286255
1570080,700.7020263671875,0.9074519276618958
3031562,886.4299926757812,0.8877203464508057
11215242,1784.6719970703125,0.8801081776618958
3468426,1043.9720458984375,0.9019430875778198
12088970,2078.2041015625,0.903245210647583
12088970,2078.2041015625,0.903245210647583
967178,702.051025390625,0.8457531929016113
12088970,2077.657958984375,0.9100561141967773
12088970,1983.4940185546875,0.913161039352417
13126538,1936.405029296875,0.9256811141967773
1746217,923.1229858398438,0.9034455418586731
3468426,1014.698974609375,0.9174679517745972
1227914,587.0919799804688,0.7400841116905212
12252810,1628.529052734375,0.9152644276618958
1746217,923.1229858398438,0.9034455418586731
535071,621.3560180664062,0.8439503312110901
3031562,888.4140014648438,0.87890625
12088970,2077.657958984375,0.9100561141967773
12088970,2077.33203125,0.9075520634651184
12088970,2077.657958984375,0.9100561141967773
3468426,1013.4229736328125,0.9169671535491943
12088970,2077.33203125,0.9075520634651184
3468426,1046.72705078125,0.9074519276618958
3831434,1409.4140625,0.8700921535491943
12088970,2077.33203125,0.9075520634651184
12088970,2077.657958984375,0.9100561141967773
13126538,1937.8359375,0.9208734035491943
3468426,1021.218994140625,0.9129607081413269
967178,700.8619995117188,0.8348357081413269
12088970,2077.657958984375,0.9100561141967773
3831434,1332.201904296875,0.8696914911270142
12088970,2077.657958984375,0.9100561141967773
12962698,2356.3291015625,0.9171674847602844
12088970,2077.657958984375,0.9100561141967773
4869002,1187.134033203125,0.692307710647583
11215242,1784.6719970703125,0.8801081776618958
12088970,2077.657958984375,0.9100561141967773
3031562,888.4140014648438,0.87890625
12088970,1985.26708984375,0.9123597741127014
3468426,1046.72705078125,0.9074519276618958
3729162,962.2730102539062,0.92578125
3831434,1410.008056640625,0.8564703464508057
12088970,1983.4940185546875,0.913161039352417
4869002,1276.886962890625,0.6444311141967773
3905290,1230.8699951171875,0.9130609035491943
3468426,1069.6309814453125,0.9099559187889099
1861666,879.0900268554688,0.921875
13126538,1936.385009765625,0.9229767918586731
12088970,1981.8900146484375,0.9142628312110901
3468426,1013.4229736328125,0.9169671535491943
14000266,2188.412109375,0.9316906929016113
12962698,2354.972900390625,0.924879789352417
12962698,2299.803955078125,0.913161039352417
13126538,1937.8359375,0.9208734035491943
3292298,822.031005859375,0.9099559187889099
3031562,888.4140014648438,0.87890625
12088970,2077.657958984375,0.9100561141967773
12088970,2077.33203125,0.9075520634651184
12088970,2077.657958984375,0.9100561141967773
3031562,888.4140014648438,0.87890625
3031562,888.7960205078125,0.8849158883094788
3292298,822.031005859375,0.9099559187889099
12088970,1985.26708984375,0.9123597741127014
3468426,1069.6309814453125,0.9099559187889099
12088970,2077.33203125,0.9075520634651184
12088970,2078.2041015625,0.903245210647583
1454631,720.9129638671875,0.8989382982254028
1840906,1053.60009765625,0.8733974099159241
3905290,1207.89697265625,0.9078525900840759
1227914,596.614990234375,0.7571113705635071
3031562,888.7960205078125,0.8849158883094788
3905290,1230.3609619140625,0.9033453464508057
3031562,888.4140014648438,0.87890625
13126538,1936.385009765625,0.9229767918586731
12088970,2078.2041015625,0.903245210647583
3905290,1230.3609619140625,0.9033453464508057
967178,655.02294921875,0.8270232081413269
3468426,1041.4530029296875,0.9115585088729858
3468426,1070.623046875,0.9100561141967773
12088970,2077.657958984375,0.9100561141967773
12088970,2078.2041015625,0.903245210647583
1664778,773.9639892578125,0.8139022588729858
13126538,1937.8359375,0.9208734035491943
2036127,1089.4208984375,0.9117588400840759
12088970,2077.657958984375,0.9100561141967773
12088970,2077.33203125,0.9075520634651184
3995274,981.7420043945312,0.6307091116905212
3031562,888.7960205078125,0.8849158883094788
3031562,888.4140014648438,0.87890625
1404042,838.93603515625,0.8765023946762085
12088970,2077.657958984375,0.9100561141967773
1454631,750.4119873046875,0.8964343070983887
3031562,888.7960205078125,0.8849158883094788
12088970,2077.657958984375,0.9100561141967773
650520,573.7979736328125,0.7707331776618958
3468426,1014.698974609375,0.9174679517745972
1454631,746.6729736328125,0.8943309187889099
1404042,891.8780517578125,0.8686898946762085
2036127,1087.094970703125,0.9044471383094788
12088970,2077.33203125,0.9075520634651184
3292298,819.2520141601562,0.9063501358032227
12088970,2077.33203125,0.9075520634651184
3831434,1333.366943359375,0.8747996687889099
12088970,2077.33203125,0.9075520634651184
12088970,2077.33203125,0.9075520634651184
3468426,1041.4530029296875,0.9115585088729858
1570080,678.27001953125,0.9091546535491943
12088970,2077.657958984375,0.9100561141967773
1404042,860.2839965820312,0.8658854365348816
12088970,2077.657958984375,0.9100561141967773
11215242,1786.010009765625,0.8830128312110901
12088970,2077.657958984375,0.9100561141967773
12088970,2077.33203125,0.9075520634651184
12088970,2078.2041015625,0.903245210647583
3468426,1069.76806640625,0.8990384340286255
3031562,888.7960205078125,0.8849158883094788
12088970,1979.4100341796875,0.9094551205635071
3905290,1230.8699951171875,0.9130609035491943
12088970,2077.657958984375,0.9100561141967773
12088970,2078.2041015625,0.903245210647583
13126538,1936.405029296875,0.9256811141967773
3292298,805.4089965820312,0.913161039352417
12088970,2077.657958984375,0.9100561141967773
12088970,2077.657958984375,0.9100561141967773
650520,546.9019775390625,0.7616186141967773
3831434,1332.201904296875,0.8696914911270142
4602890,1694.626953125,0.920973539352417
3729162,950.281005859375,0.9270833134651184
3292298,819.2520141601562,0.9063501358032227
1227914,631.176025390625,0.7442908883094788
12088970,2077.657958984375,0.9100561141967773
3292298,820.864013671875,0.9125601053237915
3468426,1046.72705078125,0.9074519276618958
12252810,1630.85400390625,0.9160656929016113
12088970,2078.2041015625,0.903245210647583
650520,568.0859985351562,0.7683293223381042
12088970,2077.657958984375,0.9100561141967773
3905290,1232.344970703125,0.9063501358032227
1570080,700.8829956054688,0.9104567170143127
12088970,2078.2041015625,0.903245210647583
4342154,1889.448974609375,0.9192708134651184
3468426,1046.72705078125,0.9074519276618958
3729162,954.177001953125,0.9286859035491943
12088970,1981.8900146484375,0.9142628312110901
2036127,1088.98095703125,0.9035456776618958
12088970,2077.33203125,0.9075520634651184
1404042,863.2119750976562,0.8722956776618958
13126538,1837.010986328125,0.9196714758872986
12088970,2077.657958984375,0.9100561141967773
3468426,1069.76806640625,0.8990384340286255
1570080,682.25,0.9088541865348816
3031562,888.4140014648438,0.87890625
3995274,975.843017578125,0.680588960647583
1408799,1275.216064453125,0.8810096383094788
3468426,1023.3619995117188,0.9169671535491943
12088970,2077.657958984375,0.9100561141967773
3468426,1041.4530029296875,0.9115585088729858
12088970,2077.657958984375,0.9100561141967773
1227914,588.5780029296875,0.7850561141967773
2036127,1070.6309814453125,0.9093549847602844
12088970,2077.657958984375,0.9100561141967773
12088970,2077.33203125,0.9075520634651184
13126538,1936.385009765625,0.9229767918586731
12088970,2078.2041015625,0.903245210647583
12088970,2078.2041015625,0.903245210647583
12088970,2077.33203125,0.9075520634651184
3292298,782.115966796875,0.9119591116905212
12088970,2077.33203125,0.9075520634651184
12088970,2078.2041015625,0.903245210647583
1664778,820.6480102539062,0.7954727411270142
4869002,1272.9830322265625,0.7447916865348816
3468426,1021.218994140625,0.9129607081413269
3905290,1232.344970703125,0.9063501358032227
12088970,2077.657958984375,0.9100561141967773
12088970,2077.657958984375,0.9100561141967773
650520,573.7979736328125,0.7707331776618958
3468426,1041.4530029296875,0.9115585088729858
12088970,2077.657958984375,0.9100561141967773
3905290,1195.56005859375,0.9024438858032227
1746217,923.1229858398438,0.9034455418586731
12088970,2078.2041015625,0.903245210647583
12088970,2077.33203125,0.9075520634651184
3468426,1041.4530029296875,0.9115585088729858
12088970,2077.33203125,0.9075520634651184
967178,658.0169677734375,0.8601762652397156
3292298,782.115966796875,0.9119591116905212
12088970,2077.33203125,0.9075520634651184
3292298,778.4769897460938,0.9112580418586731
3468426,1043.9720458984375,0.9019430875778198
12088970,2077.657958984375,0.9100561141967773
12088970,2077.657958984375,0.9100561141967773
12962698,2356.3291015625,0.9171674847602844
3031562,846.541015625,0.9073517918586731
3468426,1054.7099609375,0.9057492017745972
3031562,888.4140014648438,0.87890625
3905290,1230.3609619140625,0.9033453464508057
12088970,2078.2041015625,0.903245210647583
12962698,2217.5849609375,0.9147636294364929
3468426,1069.6309814453125,0.9099559187889099
3905290,1230.3609619140625,0.9033453464508057
650520,573.7979736328125,0.7707331776618958
1454631,721.9920043945312,0.9091546535491943
1227914,633.7369995117188,0.7574118375778198
3292298,820.864013671875,0.9125601053237915
12088970,1985.26708984375,0.9123597741127014
3468426,1014.698974609375,0.9174679517745972
1746217,923.5709838867188,0.9055488705635071
12088970,1981.8900146484375,0.9142628312110901
4342154,1866.843017578125,0.9226762652397156
12088970,2077.33203125,0.9075520634651184
3468426,1069.76806640625,0.8990384340286255
3729162,998.323974609375,0.926682710647583
3905290,1173.5059814453125,0.9141626358032227
967178,702.051025390625,0.8457531929016113
3468426,1046.72705078125,0.9074519276618958
12088970,2077.33203125,0.9075520634651184
3031562,888.7960205078125,0.8849158883094788
3031562,886.4299926757812,0.8877203464508057
4342154,1892.39990234375,0.9195713400840759
13126538,1936.385009765625,0.9229767918586731
12088970,2077.657958984375,0.9100561141967773
12962698,2355.99609375,0.9185696840286255
3995274,983.16796875,0.6643629670143127
12088970,2078.2041015625,0.903245210647583
12962698,2299.803955078125,0.913161039352417
3292298,777.1409912109375,0.911057710647583
967178,656.3060302734375,0.8457531929016113
12088970,2078.2041015625,0.903245210647583
12088970,2078.2041015625,0.903245210647583
942106,748.7490234375,0.805588960647583
2036127,1089.4208984375,0.9117588400840759
12088970,2078.2041015625,0.903245210647583
12088970,2077.33203125,0.9075520634651184
3292298,822.031005859375,0.9099559187889099
1227914,633.7369995117188,0.7574118375778198
1227914,633.873046875,0.7475961446762085
12088970,2077.33203125,0.9075520634651184
12088970,2077.657958984375,0.9100561141967773
1744541,907.5339965820312,0.8976362347602844
1227914,633.7369995117188,0.7574118375778198
12088970,2077.657958984375,0.9100561141967773
1744541,915.6279907226562,0.8964343070983887
12088970,2077.657958984375,0.9100561141967773
3031562,886.4299926757812,0.8877203464508057
12088970,2078.2041015625,0.903245210647583
12088970,1985.26708984375,0.9123597741127014
882570,958.322998046875,0.10006009787321091
3031562,886.4299926757812,0.8877203464508057
