total_parameters,total_training_time,test_accuracy
12252810,2443.6650390625,0.10006009787321091
21384074,3320.4921875,0.8926281929016113
22421642,3273.988037109375,0.8872195482254028
29805450,3638.5810546875,0.8579727411270142
22421642,3147.921875,0.8707932829856873
22421642,3148.43212890625,0.8836137652397156
22421642,3147.921875,0.8707932829856873
22421642,3147.39501953125,0.8728966116905212
13290378,2316.258056640625,0.8559695482254028
3553034,1099.22705078125,0.8500601053237915
13126538,2684.6201171875,0.8652844429016113
29805450,3635.64794921875,0.8699919581413269
14164106,2506.8291015625,0.875
22421642,3274.926025390625,0.8704928159713745
14164106,2490.02392578125,0.8801081776618958
13126538,2668.9111328125,0.8951321840286255
22421642,3273.988037109375,0.8872195482254028
12252810,2479.554931640625,0.8636819124221802
22421642,3273.988037109375,0.8872195482254028
13290378,2316.258056640625,0.8559695482254028
22421642,3147.39501953125,0.8728966116905212
13126538,2684.501953125,0.8498597741127014
13126538,2706.9638671875,0.8840144276618958
29805450,3635.64794921875,0.8699919581413269
30679178,3802.8271484375,0.8820112347602844
13126538,2666.8369140625,0.8834134340286255
22421642,3275.31494140625,0.8732972741127014
20510346,3125.06396484375,0.8836137652397156
14164106,2487.1337890625,0.8726963400840759
22421642,3148.43212890625,0.8836137652397156
14164106,2507.47216796875,0.8871194124221802
14164106,2507.47216796875,0.8871194124221802
13126538,2707.552978515625,0.8908253312110901
2957706,1572.87109375,0.8280248641967773
14164106,2487.1337890625,0.8726963400840759
22421642,3147.921875,0.8707932829856873
13290378,2316.380859375,0.8633813858032227
22421642,3273.988037109375,0.8872195482254028
13290378,2316.258056640625,0.8559695482254028
22421642,3274.926025390625,0.8704928159713745
13290378,2316.380859375,0.8633813858032227
13126538,2707.552978515625,0.8908253312110901
21547914,2975.972900390625,0.8635817170143127
14164106,2459.610107421875,0.8995392918586731
22421642,3147.921875,0.8707932829856873
22421642,3275.31494140625,0.8732972741127014
1522890,736.114013671875,0.9001402258872986
22421642,3147.921875,0.8707932829856873
21547914,2975.972900390625,0.8635817170143127
30679178,3800.97607421875,0.8716946840286255
13290378,2316.380859375,0.8633813858032227
21547914,2974.923828125,0.870192289352417
13126538,2685.7490234375,0.8676882982254028
6054282,1440.3070068359375,0.8950320482254028
22421642,3274.926025390625,0.8704928159713745
12088970,2930.986083984375,0.8788061141967773
22421642,3147.39501953125,0.8728966116905212
3292298,1153.944091796875,0.10006009787321091
22421642,3148.43212890625,0.8836137652397156
20510346,3123.1318359375,0.8559695482254028
