Mean,Standard_Deviation,Max,Min
0.5147135443985462,0.27424305513895464,0.7475961446762085,0.10006009787321091
0.5948467653244733,0.30841354908329455,0.9276843070983887,0.10006009787321091
0.6779697526246309,0.25976889092815586,0.9276843070983887,0.10006009787321091
0.6406249951571226,0.3173522334908545,0.92578125,0.10006009787321091
0.7054537255316973,0.2674825884893528,0.9256811141967773,0.10006009787321091
0.7469070532917976,0.2544691302812516,0.9276843070983887,0.10006009787321091
0.7488341361284256,0.21257797672558296,0.9264823794364929,0.10006009787321091
0.7346975174546242,0.24859256819508035,0.9316906929016113,0.10006009787321091
0.7947536094486713,0.1986442519933865,0.9316906929016113,0.10006009787321091
0.7518629795312881,0.21335832011115588,0.9316906929016113,0.10006009787321091
0.7962399849295616,0.16918906086834337,0.9282852411270142,0.10006009787321091
0.7828946325182915,0.1661783813411811,0.9264823794364929,0.10006009787321091
0.7984415052831173,0.1282753633498816,0.9283854365348816,0.10006009787321091
0.7731650646030903,0.19566031524516295,0.9276843070983887,0.10006009787321091
0.7778124997019767,0.17245373839314393,0.9282852411270142,0.10006009787321091
0.7827784475684166,0.1643367159184498,0.9276843070983887,0.10006009787321091
0.8184895847737789,0.1332506168702055,0.9282852411270142,0.10006009787321091
0.7622315748035908,0.19097337159015018,0.9303886294364929,0.10006009787321091
0.8141245983541012,0.13190764505468663,0.9315905570983887,0.10006009787321091
0.8394971978664398,0.08342396355808478,0.9282852411270142,0.6643629670143127
0.7971935056149959,0.12804180607413626,0.9324919581413269,0.10006009787321091
0.800909454524517,0.16720137143855535,0.9324919581413269,0.10006009787321091
0.8253926275670529,0.13083686624561233,0.9286859035491943,0.10006009787321091
0.8510536897182465,0.08408968807382719,0.9324919581413269,0.6193910241127014
0.8207191503047944,0.08643933596727854,0.9303886294364929,0.6193910241127014
0.8232211515307426,0.17120675622957587,0.9324919581413269,0.10006009787321091
0.818507609218359,0.13409186066133538,0.9298878312110901,0.10006009787321091
0.8687540113925933,0.07359056206170442,0.9303886294364929,0.6307091116905212
0.8454447150230407,0.08071925432291484,0.9264823794364929,0.6381210088729858
0.815346551835537,0.17218131657235508,0.9315905570983887,0.10006009787321091
0.8580849361419678,0.08251747483989622,0.9283854365348816,0.6444311141967773
0.8683153057098388,0.07194056916456229,0.9256811141967773,0.6193910241127014
0.8489202737808228,0.09933726994234683,0.9283854365348816,0.5063101053237915
0.8537119399011135,0.1346207207355089,0.9264823794364929,0.10006009787321091
0.8710576915740966,0.08184930230294885,0.9316906929016113,0.6307091116905212
0.8430929528176785,0.13204165373600343,0.9286859035491943,0.10006009787321091
0.8775580942630767,0.06336285509132114,0.924879789352417,0.6264022588729858
0.861806890964508,0.08090125345685631,0.9282852411270142,0.6264022588729858
0.8560717140138149,0.1280768145327764,0.9315905570983887,0.10006009787321091
0.882720353603363,0.06078161678393962,0.928786039352417,0.6444311141967773
0.8480829344689846,0.1354412969243048,0.926682710647583,0.10006009787321091
0.8717347776889801,0.08389334356733655,0.9282852411270142,0.5137219429016113
0.8587580120563507,0.07728811380038042,0.9256811141967773,0.6193910241127014
0.8741286098957062,0.07056255832214588,0.9298878312110901,0.6307091116905212
0.860352566242218,0.08577161496078684,0.9282852411270142,0.5063101053237915
0.8466025647521019,0.16662010842186123,0.9298878312110901,0.10006009787321091
0.8666846942901612,0.07749071474125134,0.926682710647583,0.6643629670143127
0.8830488765239716,0.05931339119860883,0.9282852411270142,0.692307710647583
0.8670212315022945,0.1259942173566852,0.92578125,0.10006009787321091
0.8597596119344234,0.13004050473551076,0.92578125,0.10006009787321091
0.839941912740469,0.13846300642184559,0.9256811141967773,0.10006009787321091
0.8554647420346737,0.12785510896452057,0.92578125,0.10006009787321091
0.858725961446762,0.08147641471179876,0.9282852411270142,0.6307091116905212
0.874897837638855,0.06656743817322455,0.9282852411270142,0.6381210088729858
0.8685356557369233,0.08839781527682883,0.9282852411270142,0.5137219429016113
0.8838681924343109,0.06876913774905093,0.9278846383094788,0.6193910241127014
0.8837219548225402,0.0731500767293241,0.926682710647583,0.5063101053237915
0.8907872581481934,0.04574700770797723,0.9250801205635071,0.7571113705635071
0.8717968726158142,0.07978971510401206,0.9269831776618958,0.6193910241127014
0.8750060105323791,0.06566675829991331,0.9286859035491943,0.680588960647583
0.840436695665121,0.14244492154052524,0.9283854365348816,0.10006009787321091
0.8892207562923431,0.049987277204194915,0.9259815812110901,0.7327724099159241
0.8698677907884121,0.12434233731831887,0.9256811141967773,0.10006009787321091
0.8705408680438995,0.08813659771335082,0.9263821840286255,0.5137219429016113
0.8810617005825043,0.07230307814414022,0.9286859035491943,0.6307091116905212
0.8796975134313106,0.11687561570797543,0.926682710647583,0.10006009787321091
0.8813301312923432,0.061397545373014756,0.926682710647583,0.680588960647583
0.8844951963424683,0.04890690576894752,0.9315905570983887,0.7400841116905212
0.8793449509143829,0.06199373200520082,0.9263821840286255,0.6444311141967773
0.881430291980505,0.12061691272950097,0.9316906929016113,0.10006009787321091
0.8791766798496247,0.060918111922399355,0.9286859035491943,0.6307091116905212
0.8902003157138825,0.044525406218595964,0.9298878312110901,0.7442908883094788
0.8659034453332424,0.12467669363823324,0.926682710647583,0.10006009787321091
0.8810416674613952,0.06272961334054125,0.9303886294364929,0.6307091116905212
0.8447215554118156,0.1690111158994637,0.9256811141967773,0.10006009787321091
0.8934495210647583,0.04358667489472134,0.926682710647583,0.692307710647583
0.8948858201503753,0.05156307486416013,0.9269831776618958,0.6307091116905212
0.8832512031495571,0.11583340040199556,0.926682710647583,0.10006009787321091
0.8762339721620083,0.12154383155816706,0.9324919581413269,0.10006009787321091
0.8907952761650085,0.05059952128612206,0.9315905570983887,0.7327724099159241
0.8800040018558503,0.06014831995133976,0.9250801205635071,0.6307091116905212
0.8923477602005004,0.04717406426373251,0.9250801205635071,0.6643629670143127
0.8928605782985687,0.05634569193223844,0.9282852411270142,0.6307091116905212
0.896979169845581,0.03852188786058275,0.9256811141967773,0.7442908883094788
0.8848036909103394,0.0691993566178735,0.9264823794364929,0.5137219429016113
0.8855949532985687,0.054317910331852064,0.926682710647583,0.680588960647583
0.8916786873340606,0.06421771835685319,0.9282852411270142,0.5063101053237915
0.8813221216201782,0.06508755503373792,0.9278846383094788,0.6193910241127014
0.8966907048225403,0.03430419153404483,0.9263821840286255,0.7442908883094788
0.8863080966472626,0.053292725544770846,0.9315905570983887,0.692307710647583
0.8800340604782104,0.07528291912784495,0.926682710647583,0.5063101053237915
0.8762940692901612,0.07035667045649661,0.9315905570983887,0.6307091116905212
0.8805629061162472,0.11924032526890355,0.9282852411270142,0.10006009787321091
0.8991266000270843,0.023691065159007468,0.92578125,0.8017828464508057
0.8821073745191097,0.11654271940327925,0.9282852411270142,0.10006009787321091
0.8829967986047268,0.11703011872273006,0.9286859035491943,0.10006009787321091
0.8930749225616456,0.04655554245884107,0.9283854365348816,0.7284655570983887
0.9010296475887298,0.02416272638439038,0.9256811141967773,0.8017828464508057
0.8843429553508758,0.06506019346538718,0.924879789352417,0.6307091116905212
0.8856891000270843,0.0660174688151923,0.9264823794364929,0.6193910241127014
