Mean,Standard_Deviation,Max,Min
0.5147135443985462,0.27424305513895464,0.7475961446762085,0.10006009787321091
0.5368038959801197,0.3004383822502476,0.9256811141967773,0.10006009787321091
0.7452023264020682,0.17449538169120318,0.92578125,0.10006009787321091
0.6443659856915473,0.288719240285598,0.92578125,0.10006009787321091
0.6675781264901162,0.30108870710095914,0.9250801205635071,0.10006009787321091
0.7633112986385823,0.1935453823540135,0.9270833134651184,0.10006009787321091
0.7710937494039536,0.2133563700792088,0.9270833134651184,0.10006009787321091
0.766370189934969,0.18970113407256284,0.9282852411270142,0.10006009787321091
0.7500380627810955,0.2306721821882522,0.9256811141967773,0.10006009787321091
0.7683473557233811,0.21436395825122967,0.9282852411270142,0.10006009787321091
0.7994330927729607,0.16320347428584817,0.9270833134651184,0.10006009787321091
0.8297616183757782,0.10044496713703865,0.9270833134651184,0.5137219429016113
0.8076482354104519,0.13513813795401325,0.926682710647583,0.10006009787321091
0.7897035263478756,0.13546125560305766,0.9283854365348816,0.10006009787321091
0.7952944742143154,0.12659543212525567,0.9256811141967773,0.10006009787321091
0.7928465521335601,0.08888337783965086,0.9270833134651184,0.6193910241127014
0.7775500817596912,0.19361223215259948,0.9283854365348816,0.10006009787321091
0.7860717140138149,0.13659062611487074,0.9283854365348816,0.10006009787321091
0.8199959954619408,0.1701990559849782,0.9273838400840759,0.10006009787321091
0.806037659496069,0.12802419163346604,0.9310897588729858,0.10006009787321091
0.8042828522622585,0.1294945035073241,0.9282852411270142,0.10006009787321091
0.7894571301341057,0.16904293588276606,0.9282852411270142,0.10006009787321091
0.7866626642644405,0.14630691674062016,0.9256811141967773,0.10006009787321091
0.7658052918314934,0.16628339049643195,0.9256811141967773,0.10006009787321091
0.8137640234827995,0.16826573151269658,0.9282852411270142,0.10006009787321091
0.8562920701503753,0.0761121093924622,0.926682710647583,0.6643629670143127
0.8151923081278801,0.16929078521017948,0.9286859035491943,0.10006009787321091
0.8720352613925934,0.07386136277431782,0.9286859035491943,0.6307091116905212
0.8282231567800045,0.13655406632904582,0.9297876358032227,0.10006009787321091
0.8540064096450806,0.07212024169881037,0.9270833134651184,0.6444311141967773
0.8384254801273346,0.09951108779532516,0.9283854365348816,0.5063101053237915
0.8492748391628265,0.08994162828006222,0.9297876358032227,0.6307091116905212
0.8460276482999325,0.13539214804640276,0.9270833134651184,0.10006009787321091
0.8636618638038636,0.06982356401376012,0.9283854365348816,0.680588960647583
0.8680348539352417,0.07293076732792002,0.9283854365348816,0.6643629670143127
0.8725420665740967,0.0599250660897747,0.9282852411270142,0.7400841116905212
0.8483173094689846,0.1293581796144946,0.9273838400840759,0.10006009787321091
0.8261037632822991,0.16486392998717864,0.9273838400840759,0.10006009787321091
0.84209135055542,0.09939124768012021,0.9256811141967773,0.6264022588729858
0.8515965509414672,0.10102817568644323,0.9263821840286255,0.5063101053237915
0.8637359796464443,0.12887630838946523,0.9273838400840759,0.10006009787321091
0.8705849397182465,0.0692919283984341,0.92578125,0.680588960647583
0.8506049680709838,0.0947241757795496,0.9310897588729858,0.6307091116905212
0.8590564881265164,0.12922292138959313,0.9283854365348816,0.10006009787321091
0.8401041719317436,0.1721017759918811,0.9310897588729858,0.10006009787321091
0.8741065752506256,0.07061682706447117,0.9256811141967773,0.680588960647583
0.866117791980505,0.124735561865136,0.9291867017745972,0.10006009787321091
0.861219950914383,0.07229558391188104,0.9310897588729858,0.6977163553237915
0.8602504061162471,0.12962706724325376,0.9264823794364929,0.10006009787321091
0.8573657856881618,0.12724545152860997,0.9270833134651184,0.10006009787321091
0.865959529876709,0.08250099624552337,0.9270833134651184,0.5063101053237915
0.8625220370292663,0.08491563082589132,0.9297876358032227,0.6307091116905212
0.8757952702045441,0.07459373511656628,0.9283854365348816,0.6307091116905212
0.8759234796464443,0.12346087333629287,0.9291867017745972,0.10006009787321091
0.8775180327892304,0.06920353829392542,0.9275841116905212,0.6444311141967773
0.881338140964508,0.0728348058410433,0.9267828464508057,0.6307091116905212
0.8800460754334927,0.1246083088978434,0.9310897588729858,0.10006009787321091
0.863213146775961,0.1319806864310315,0.92578125,0.10006009787321091
0.8735637068748474,0.0847772299315181,0.9291867017745972,0.5063101053237915
0.8935216343402863,0.053321779604213804,0.9259815812110901,0.6643629670143127
0.8505228397250175,0.1678657878272905,0.9263821840286255,0.10006009787321091
0.8898477590084076,0.06101773024601351,0.9270833134651184,0.6193910241127014
0.8759254871308804,0.11949809372200595,0.9256811141967773,0.10006009787321091
0.8632932709157467,0.12837845862452713,0.9270833134651184,0.10006009787321091
0.8901302099227906,0.04889655288144049,0.9250801205635071,0.7442908883094788
0.8937479996681214,0.04343215373464884,0.9256811141967773,0.7442908883094788
0.8632932697236538,0.12753130943558041,0.9256811141967773,0.10006009787321091
0.8895512783527374,0.051068287101679696,0.9267828464508057,0.6643629670143127
0.886854966878891,0.048743058762386625,0.924879789352417,0.6977163553237915
0.8567588075995445,0.1644487713456754,0.9263821840286255,0.10006009787321091
0.8950560891628265,0.0392852605446621,0.9263821840286255,0.7574118375778198
0.8966466355323791,0.04696698095540806,0.9273838400840759,0.6307091116905212
0.8840985570847988,0.1180806149972362,0.9256811141967773,0.10006009787321091
0.8960717129707336,0.03485115913667649,0.9283854365348816,0.7707331776618958
0.89707932472229,0.03583852453993272,0.9259815812110901,0.7400841116905212
0.8985316514968872,0.03477625805919441,0.9283854365348816,0.7574118375778198
0.895771234035492,0.04920070213934902,0.9283854365348816,0.6381210088729858
0.86483172878623,0.1242425405241419,0.9256811141967773,0.10006009787321091
0.8712580178678035,0.12132275461846269,0.9256811141967773,0.10006009787321091
0.8707952749729156,0.07261485893338257,0.9282852411270142,0.6307091116905212
0.8887299668788909,0.05878932046114331,0.9282852411270142,0.6307091116905212
0.8720633016526699,0.12146328636468151,0.9259815812110901,0.10006009787321091
0.8812399804592133,0.06077712456039926,0.9316906929016113,0.680588960647583
0.8957712352275848,0.04881550758135432,0.9263821840286255,0.6444311141967773
0.8948798131942749,0.044495418642799996,0.9256811141967773,0.7400841116905212
0.8869671511650086,0.056642368053369564,0.9232772588729858,0.6444311141967773
0.8844811737537384,0.05931500109679686,0.9261819124221802,0.692307710647583
0.8975380599498749,0.03987857165170462,0.9238781929016113,0.6643629670143127
0.8699098585546017,0.12447252772878137,0.9275841116905212,0.10006009787321091
0.8519731566309929,0.16484769810919797,0.9316906929016113,0.10006009787321091
0.8895352554321289,0.05660204534931963,0.9270833134651184,0.6307091116905212
0.8991987144947052,0.03666424491504843,0.9282852411270142,0.7475961446762085
0.8977684319019318,0.04421281346456231,0.9259815812110901,0.692307710647583
0.8678786097466946,0.12853105164776973,0.9256811141967773,0.10006009787321091
0.8686157856881619,0.12499765358349066,0.9310897588729858,0.10006009787321091
0.894925880432129,0.03574762952984687,0.9256811141967773,0.7475961446762085
0.898838142156601,0.04098623613690257,0.9282852411270142,0.6381210088729858
0.8698858164250851,0.11913339805311933,0.92578125,0.10006009787321091
0.8791145847737789,0.11606948024218389,0.9286859035491943,0.10006009787321091
0.8837139391899109,0.06302119851806443,0.9263821840286255,0.6193910241127014
